StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	StaNam
USC00227276	WdmFinal	USC00227276.dat	1	32.1432	-89.5524	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	59.12	RALEIGH 6N
USC00227467	WdmFinal	USC00227467.dat	1	34.7398	-88.9515	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	65.2	RIPLEY
USC00227560	WdmFinal	USC00227560.dat	1	32.8977	-90.8852	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	53.16	ROLLING FORK
USC00227815	WdmFinal	USC00227815.dat	1	34.3961	-89.7902	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	59.5	SARDIS DAM
USC00227820	WdmFinal	USC00227820.dat	1	34.1207	-89.2943	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	61.49	SAREPTA 1 NNE
USC00227840	WdmFinal	USC00227840.dat	1	30.6263	-89.0549	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	68.31	SAUCIER EXP FOREST
USC00228053	WdmFinal	USC00228053.dat	1	31.8597	-88.6953	OBSERVED	PREC	'1990/01/01'	'2013/12/31'	24.0	56.37	SHUBUTA
USC00228374	WdmFinal	USC00228374.dat	1	33.4691	-88.7822	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	52.75	STATE UNIVERSITY
USC00228445	WdmFinal	USC00228445.dat	1	33.4311	-90.9108	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	50.44	STONEVILLE EXP STA
USC00229048	WdmFinal	USC00229048.dat	1	31.08	-90.0603	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	61.82	TYLERTOWN  5ESE
USC00229079	WdmFinal	USC00229079.dat	1	34.3726	-89.5308	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	64.28	UNIVERSITY
USC00229230	WdmFinal	USC00229230.dat	1	32.385	-90.8752	OBSERVED	PREC	'2005/01/01'	'2019/12/31'	15.0	51.11	VICKSBURG CITY
USC00229617	WdmFinal	USC00229617.dat	1	30.7975	-89.6891	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	62.52	WHITE SAND
USC00229648	WdmFinal	USC00229648.dat	1	30.8499	-89.1572	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	64.49	WIGGINS RANGER STA
USC00229860	WdmFinal	USC00229860.dat	1	32.9027	-90.3816	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	55.02	YAZOO CITY 5 NNE
USW00093825	WdmFinal	USW00093825.dat	1	37.0955	-89.9161	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	49.0	ADVANCE 1 S
USC00230088	WdmFinal	USC00230088.dat	1	37.1527	-91.4438	OBSERVED	PREC	'1990/01/01'	'2010/12/31'	21.0	33.86	ALLEY SPRING RGR STA
USC00230204	WdmFinal	USC00230204.dat	1	38.1872	-94.0283	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	42.14	APPLETON CITY
USC00230789	WdmFinal	USC00230789.dat	1	37.6164	-93.3914	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	41.02	BOLIVAR 1 NE
USC00231283	WdmFinal	USC00231283.dat	1	39.0028	-90.6892	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	36.79	CAP AU GRIS LOCK & DAM 25
USC00231383	WdmFinal	USC00231383.dat	1	36.6874	-93.8695	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	49.75	CASSVILLE
USC00231600	WdmFinal	USC00231600.dat	1	39.5332	-91.6451	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	34.76	CLARENCE CANNON DAM
USC00231640	WdmFinal	USC00231640.dat	1	39.3736	-90.906	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.13	CLARKSVILLE L&D 24
USC00231674	WdmFinal	USC00231674.dat	1	37.1319	-90.7755	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.68	CLEARWATER DAM
USC00231711	WdmFinal	USC00231711.dat	1	38.395	-93.7711	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.56	CLINTON
USC00232302	WdmFinal	USC00232302.dat	1	36.7396	-92.2086	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	47.44	DORA 3SE
USC00232318	WdmFinal	USC00232318.dat	1	40.4906	-92.3705	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	41.66	DOWNING
USC00232568	WdmFinal	USC00232568.dat	1	38.868	-94.0352	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	43.24	ELM
USC00232809	WdmFinal	USC00232809.dat	1	37.8	-90.4167	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.12	FARMINGTON
USC00233079	WdmFinal	USC00233079.dat	1	38.8484	-91.942	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	41.72	FULTON
USC00233219	WdmFinal	USC00233219.dat	1	39.1753	-94.5937	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	41.84	GLADSTONE
USC00233601	WdmFinal	USC00233601.dat	1	39.7232	-91.3748	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	39.17	HANNIBAL WATER WORKS
USC00233999	WdmFinal	USC00233999.dat	1	36.0452	-90.1492	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	60.16	HORNERSVILLE
USC00234271	WdmFinal	USC00234271.dat	1	38.5854	-92.1825	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	40.77	JEFFERSON CITY WTR PL
USC00234273	WdmFinal	USC00234273.dat	1	38.5038	-90.28	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	40.43	JEFFERSON BARRACKS
USC00234544	WdmFinal	USC00234544.dat	1	40.2057	-92.5748	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.0	KIRKSVILLE
USC00234825	WdmFinal	USC00234825.dat	1	37.685	-92.6939	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	28.51	LEBANON 2W
USC00234919	WdmFinal	USC00234919.dat	1	37.5544	-91.883	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	52.49	LICKING 4N
USC00235027	WdmFinal	USC00235027.dat	1	37.3909	-93.9491	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.29	LOCKWOOD
USC00235050	WdmFinal	USC00235050.dat	1	39.7505	-92.5065	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.92	LONG BRANCH RESERVOIR
USC00235130	WdmFinal	USC00235130.dat	1	40.4869	-91.8764	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	33.15	LURAY 2 N
USC00235207	WdmFinal	USC00235207.dat	1	36.5994	-89.9894	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	52.36	MALDEN MUNICIPAL AP
USW00013991	WdmFinal	USW00013991.dat	1	39.1341	-93.2225	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	40.95	MARSHALL
USC00235594	WdmFinal	USC00235594.dat	1	37.2091	-93.8356	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.15	MILLER
USC00235671	WdmFinal	USC00235671.dat	1	39.4667	-92.4167	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.35	MOBERLY AIRPORT
USC00235834	WdmFinal	USC00235834.dat	1	37.1542	-92.2618	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	46.58	MOUNTAIN GROVE 2 N
USC00235987	WdmFinal	USC00235987.dat	1	37.8395	-94.374	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.64	NEVADA WATER PLANT
USC00236012	WdmFinal	USC00236012.dat	1	39.0172	-92.7558	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.53	NEW FRANKLIN 1W
USC00236357	WdmFinal	USC00236357.dat	1	39.9807	-95.1465	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	34.35	OREGON
USC00236402	WdmFinal	USC00236402.dat	1	38.0492	-93.7039	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	42.8	OSCEOLA
USC00236460	WdmFinal	USC00236460.dat	1	36.6745	-93.1076	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	46.44	OZARK BEACH
USC00236563	WdmFinal	USC00236563.dat	1	40.0147	-94.1294	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.11	PATTONSBURG 2S
USC00236777	WdmFinal	USC00236777.dat	1	37.905	-93.3168	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	48.3	POMME DE TERRE DAM
USC00236826	WdmFinal	USC00236826.dat	1	37.8957	-90.8413	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.8	POTOSI 4 SW
USC00237116	WdmFinal	USC00237116.dat	1	39.2422	-93.97	OBSERVED	PREC	'2001/01/01'	'2019/12/31'	19.0	45.08	RICHMOND 3S
USC00237130	WdmFinal	USC00237130.dat	1	40.3808	-93.9308	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	38.06	RIDGEWAY
USC00237263	WdmFinal	USC00237263.dat	1	37.9567	-91.7762	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	46.7	ROLLA MISSOURI S&T
USC00237452	WdmFinal	USC00237452.dat	1	38.6308	-90.2708	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	43.11	ST LOUIS SCIENCE CENTER
USC00237506	WdmFinal	USC00237506.dat	1	37.6339	-91.5361	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	28.34	SALEM
USC00237656	WdmFinal	USC00237656.dat	1	36.8369	-94.6211	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	48.43	SENECA
USC00237862	WdmFinal	USC00237862.dat	1	39.3902	-94.5497	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.7	SMITHVILLE LAKE
USC00238003	WdmFinal	USC00238003.dat	1	40.2199	-94.5444	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	37.25	STANBERRY
USC00238051	WdmFinal	USC00238051.dat	1	39.9702	-91.8875	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	38.79	STEFFENVILLE
USC00238082	WdmFinal	USC00238082.dat	1	37.6968	-93.7725	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	47.15	STOCKTON DAM
USC00238223	WdmFinal	USC00238223.dat	1	38.9663	-93.4195	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	39.59	SWEET SPRINGS
USC00238252	WdmFinal	USC00238252.dat	1	36.5938	-93.3118	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	55.73	TABLE ROCK DAM
USC00238292	WdmFinal	USC00238292.dat	1	40.4373	-95.3866	OBSERVED	PREC	'2009/01/01'	'2019/12/31'	11.0	37.89	TARKIO #2
USC00238466	WdmFinal	USC00238466.dat	1	38.2597	-93.4136	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.55	TRUMAN DAM & RESERVOIR
USC00238524	WdmFinal	USC00238524.dat	1	38.9482	-94.397	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	45.74	UNITY VILLAGE
USC00238603	WdmFinal	USC00238603.dat	1	38.4326	-92.8398	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.78	VERSAILLES
USC00238609	WdmFinal	USC00238609.dat	1	37.7109	-91.1336	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	44.59	VIBURNUM
USC00238620	WdmFinal	USC00238620.dat	1	38.2016	-91.9811	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	45.27	VIENNA 2 WNW
USC00238700	WdmFinal	USC00238700.dat	1	36.923	-90.2836	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	50.4	WAPPAPELLO DAM
USC00238712	WdmFinal	USC00238712.dat	1	38.7841	-93.8008	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	40.87	WARRENSBURG 4NW
USC00238746	WdmFinal	USC00238746.dat	1	38.5416	-90.975	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	43.11	WASHINGTON
USC00238880	WdmFinal	USC00238880.dat	1	36.7267	-91.8736	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	50.83	WEST PLAINS
USC00240019	WdmFinal	USC00240019.dat	1	45.5443	-109.3935	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.64	ABSAROKEE
USC00240165	WdmFinal	USC00240165.dat	1	45.0155	-104.4108	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.33	ALZADA
USC00240330	WdmFinal	USC00240330.dat	1	45.5938	-106.2722	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.62	ASHLAND RANGER STATION
USC00240554	WdmFinal	USC00240554.dat	1	48.6715	-106.4808	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.31	BAYLOR
USC00241008	WdmFinal	USC00241008.dat	1	46.231	-112.1138	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	11.32	BOULDER
USC00241088	WdmFinal	USC00241088.dat	1	48.5155	-105.2991	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.53	BREDETTE
USC00241102	WdmFinal	USC00241102.dat	1	45.3261	-108.9091	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	11.64	BRIDGER 2 N
USC00241127	WdmFinal	USC00241127.dat	1	45.4441	-105.4072	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.31	BROADUS
USC00241202	WdmFinal	USC00241202.dat	1	48.5615	-113.0133	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.18	BROWNING
USC00241309	WdmFinal	USC00241309.dat	1	45.8966	-112.5471	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.47	BUTTE 8 S
USC00241500	WdmFinal	USC00241500.dat	1	45.8604	-111.9582	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.5	CARDWELL
USC00241737	WdmFinal	USC00241737.dat	1	47.8205	-112.1921	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	10.98	CHOTEAU
USC00241875	WdmFinal	USC00241875.dat	1	47.0564	-106.6164	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	13.02	COHAGEN
USC00241984	WdmFinal	USC00241984.dat	1	48.05	-107.55	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.39	CONTENT 4 NNE
USC00241995	WdmFinal	USC00241995.dat	1	45.0108	-109.982	OBSERVED	PREC	'1990/01/01'	'2013/12/31'	24.0	29.87	COOKE CITY 2 W
USW00024137	WdmFinal	USW00024137.dat	1	48.6033	-112.3752	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	11.75	CUT BANK AIRPORT
USC00242414	WdmFinal	USC00242414.dat	1	45.0918	-112.6044	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.43	DILLON  9 SSE
USC00242421	WdmFinal	USC00242421.dat	1	45.751	-112.7547	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.59	DIVIDE
USC00242441	WdmFinal	USC00242441.dat	1	48.5542	-108.2067	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	18.93	DODSON 11 N
USW00024139	WdmFinal	USW00024139.dat	1	46.6383	-113.1761	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	12.33	DRUMMOND AVIATION
USC00242584	WdmFinal	USC00242584.dat	1	47.8433	-111.5795	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	13.67	DUTTON 6 E
USC00242689	WdmFinal	USC00242689.dat	1	45.8863	-104.5478	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.88	EKALAKA
USC00242827	WdmFinal	USC00242827.dat	1	48.8978	-115.0644	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	19.09	EUREKA RANGER STATION
USC00243176	WdmFinal	USC00243176.dat	1	48.0121	-106.4117	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.81	FORT PECK POWER PLANT
USC00243479	WdmFinal	USC00243479.dat	1	45.6928	-113.955	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	37.13	GIBBONS PASS
USC00243581	WdmFinal	USC00243581.dat	1	47.1059	-104.7176	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.28	GLENDIVE
USC00243753	WdmFinal	USC00243753.dat	1	47.4615	-111.385	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	10.83	GREAT FALLS WFO
USC00243984	WdmFinal	USC00243984.dat	1	47.3833	-115.4	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	20.49	HAUGAN
USC00244143	WdmFinal	USC00244143.dat	1	47.2531	-109.361	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	17.11	HILGER
USC00244241	WdmFinal	USC00244241.dat	1	46.9907	-112.0116	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.16	HOLTER DAM
USC00244442	WdmFinal	USC00244442.dat	1	46.54	-104.7522	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.62	ISMAY
USC00244512	WdmFinal	USC00244512.dat	1	48.5595	-110.7719	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	11.81	JOPLIN
USC00244820	WdmFinal	USC00244820.dat	1	44.5994	-111.8125	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	22.97	LAKEVIEW
USC00244904	WdmFinal	USC00244904.dat	1	46.293	-108.9416	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	13.35	LAVINA
USC00244983	WdmFinal	USC00244983.dat	1	47.0512	-109.4426	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	17.51	LEWISTOWN 2 SW
USC00245015	WdmFinal	USC00245015.dat	1	48.4036	-115.5392	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	20.88	LIBBY 1 NE RS
USC00245030	WdmFinal	USC00245030.dat	1	44.6331	-112.5928	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.06	LIMA
USC00245106	WdmFinal	USC00245106.dat	1	45.379	-107.3787	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.91	LODGE GRASS
USC00245122	WdmFinal	USC00245122.dat	1	45.8908	-111.4588	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.38	LOGAN 2 W
USC00245335	WdmFinal	USC00245335.dat	1	48.3469	-107.8769	OBSERVED	PREC	'2000/01/01'	'2019/12/31'	20.0	12.68	MALTA #2
USC00245387	WdmFinal	USC00245387.dat	1	46.5	-110.3378	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	13.89	MARTINSDALE 3 NNW
USC00245706	WdmFinal	USC00245706.dat	1	47.0206	-111.3699	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.54	MILLEGAN
USC00245791	WdmFinal	USC00245791.dat	1	45.7846	-108.9663	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.58	MOLT 6 SW
USC00246472	WdmFinal	USC00246472.dat	1	46.3158	-113.3	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.64	PHILLIPSBURG RANGER STATION
USC00246562	WdmFinal	USC00246562.dat	1	47.4661	-114.8794	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.03	PLAINS RANGER STATION
USC00246589	WdmFinal	USC00246589.dat	1	48.791	-104.5298	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	9.4	PLENTYWOOD 1NE
USC00246610	WdmFinal	USC00246610.dat	1	45.4144	-113.1061	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	10.49	POLARIS 4 N
USC00246946	WdmFinal	USC00246946.dat	1	45.7061	-109.5399	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.41	REEDPOINT
USC00247258	WdmFinal	USC00247258.dat	1	48.0685	-111.0661	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.45	RUSSELL
USC00247292	WdmFinal	USC00247292.dat	1	48.7386	-113.4295	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	26.86	ST. MARY
USC00247425	WdmFinal	USC00247425.dat	1	48.8355	-105.4748	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	13.7	SCOBEY 4 NW
USC00247500	WdmFinal	USC00247500.dat	1	48.5133	-111.8551	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	12.42	SHELBY
USC00247610	WdmFinal	USC00247610.dat	1	45.6917	-112.2834	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	11.09	SILVERSTAR
USC00247894	WdmFinal	USC00247894.dat	1	46.5137	-114.091	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	7.9	STEVENSVILLE
USC00248087	WdmFinal	USC00248087.dat	1	47.9161	-113.839	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	30.52	SWAN LAKE
USC00248169	WdmFinal	USC00248169.dat	1	47.1167	-105.55	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	15.39	TERRY 25 NNW
USC00248329	WdmFinal	USC00248329.dat	1	46.3566	-111.2841	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.52	TOWNSEND 12 ENE
USC00248511	WdmFinal	USC00248511.dat	1	46.43	-106.92	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	13.08	VANANDA 6 NE
USC00248777	WdmFinal	USC00248777.dat	1	48.8745	-104.0504	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	15.73	WESTBY
USC00248866	WdmFinal	USC00248866.dat	1	44.6658	-111.0983	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	24.69	WEST YELLOWSTONE USFS
USC00249044	WdmFinal	USC00249044.dat	1	47.0059	-108.356	OBSERVED	PREC	'1998/01/01'	'2019/12/31'	22.0	13.48	WINNETT
USC00249052	WdmFinal	USC00249052.dat	1	46.9393	-108.1968	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	14.96	WINNETT 8 ESE
USC00249240	WdmFinal	USC00249240.dat	1	45.3127	-107.9383	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	18.91	YELLOWTAIL DAM
USC00249900	WdmFinal	USC00249900.dat	1	47.9185	-108.5244	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	17.84	ZORTMAN
USC00250075	WdmFinal	USC00250075.dat	1	41.6833	-98.1302	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	28.5	ALBION 7W
USC00250180	WdmFinal	USC00250180.dat	1	42.2342	-98.9155	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.19	AMELIA
USC00250245	WdmFinal	USC00250245.dat	1	41.5975	-99.8258	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	26.43	ANSELMO 2 SE
USC00250435	WdmFinal	USC00250435.dat	1	40.45	-95.8	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	20.69	AUBURN 5 NNE
USC00250580	WdmFinal	USC00250580.dat	1	42.5829	-99.5397	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.63	BASSETT
USC00250622	WdmFinal	USC00250622.dat	1	40.2994	-96.75	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	31.22	BEATRICE 1N
USC00250760	WdmFinal	USC00250760.dat	1	40.0646	-101.5437	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	19.67	BENKELMAN 1N
USC00250781	WdmFinal	USC00250781.dat	1	41.3536	-96.2094	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	33.68	BENNINGTON 3WSW
USC00250865	WdmFinal	USC00250865.dat	1	41.0654	-102.071	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	18.32	BIG SPRINGS
USC00251145	WdmFinal	USC00251145.dat	1	41.668	-103.1038	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.66	BRIDGEPORT
USC00251205	WdmFinal	USC00251205.dat	1	41.4027	-99.6322	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	24.47	BROKEN BOW NO 2
USC00251345	WdmFinal	USC00251345.dat	1	41.7769	-99.1433	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	25.81	BURWELL
USC00251450	WdmFinal	USC00251450.dat	1	40.6944	-99.7008	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	24.25	CANADAY STEAM PLANT
USC00251575	WdmFinal	USC00251575.dat	1	42.8083	-103.0533	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	16.56	CHADRON 3SW
USC00251776	WdmFinal	USC00251776.dat	1	42.5055	-97.2086	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.23	COLERIDGE
USC00252010	WdmFinal	USC00252010.dat	1	41.7063	-97.3637	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	26.13	CRESTON
USC00252020	WdmFinal	USC00252020.dat	1	40.6092	-96.872	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	29.52	CRETE 4ESE
USC00252049	WdmFinal	USC00252049.dat	1	42.8455	-97.4733	OBSERVED	PREC	'2004/01/01'	'2019/12/31'	16.0	29.09	CROFTON 8N
USC00252100	WdmFinal	USC00252100.dat	1	40.6344	-100.5219	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	21.7	CURTIS
USC00252205	WdmFinal	USC00252205.dat	1	41.2491	-97.1327	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	29.74	DAVID CITY
USC00252225	WdmFinal	USC00252225.dat	1	40.1377	-95.7786	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	33.56	DAWSON 3ENE
USC00252433	WdmFinal	USC00252433.dat	1	40.0411	-96.0499	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	32.45	DU BOIS 1NNW
USC00252560	WdmFinal	USC00252560.dat	1	40.2763	-99.7836	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	23.94	EDISON
USC00252655	WdmFinal	USC00252655.dat	1	40.6997	-99.38	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.9	ELM CREEK 1 SSW
USC00253037	WdmFinal	USC00253037.dat	1	40.0952	-98.945	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	26.61	FRANKLIN #2
USC00253185	WdmFinal	USC00253185.dat	1	41.4513	-97.7644	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	28.21	GENOA 2 W
USC00253205	WdmFinal	USC00253205.dat	1	40.7344	-98.8453	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	26.36	GIBBON
USC00253469	WdmFinal	USC00253469.dat	1	41.13	-96.1988	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	31.74	GRETNA 3ESE
USC00253595	WdmFinal	USC00253595.dat	1	40.0892	-99.2133	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	25.6	HARLAN COUNTY LAKE
USW00024020	WdmFinal	USW00024020.dat	1	40.5232	-101.0346	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	22.44	HAYES CENTER 1NW
