StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	StaNam
USC00135769	WdmFinal	USC00135769.txt	1	40.7052	-94.2427	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOUNT AYR
USC00135796	WdmFinal	USC00135796.txt	1	40.9486	-91.5647	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOUNT PLEASANT 1 SSW
USC00135823	WdmFinal	USC00135823.txt	1	42.4916	-96.0688	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOVILLE
USC00136076	WdmFinal	USC00136076.txt	1	41.517	-92.0597	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NORTH ENGLISH
USC00136190	WdmFinal	USC00136190.txt	1	43.4144	-95.5313	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OCHEYEDAN
USC00136975	WdmFinal	USC00136975.txt	1	42.8169	-95.9711	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	REMSEN
USC00137058	WdmFinal	USC00137058.txt	1	43.2957	-94.5108	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	RINGSTED
USC00137326	WdmFinal	USC00137326.txt	1	43.3817	-92.9232	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ST ANSGAR
USC00137340	WdmFinal	USC00137340.txt	1	41.2875	-93.8078	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ST CHARLES
USC00137572	WdmFinal	USC00137572.txt	1	42.9216	-93.2827	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHEFFIELD 3 NW
USC00137582	WdmFinal	USC00137582.txt	1	41.5116	-95.4413	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHELBY
USC00137602	WdmFinal	USC00137602.txt	1	42.7042	-92.5906	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHELL ROCK 1 SW
USC00137664	WdmFinal	USC00137664.txt	1	43.4047	-95.7483	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SIBLEY
USC00137700	WdmFinal	USC00137700.txt	1	43.0558	-96.1525	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SIOUX CENTER 2 SE
USC00137774	WdmFinal	USC00137774.txt	1	41.9811	-95.7769	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SOLDIER
USC00137844	WdmFinal	USC00137844.txt	1	43.1652	-95.1466	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SPENCER 1 N
USC00138009	WdmFinal	USC00138009.txt	1	42.6853	-91.533	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STRAWBERRY POINT
USC00138315	WdmFinal	USC00138315.txt	1	42.1865	-92.4722	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TRAER
USC00138646	WdmFinal	USC00138646.txt	1	41.0458	-95.0869	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STANTON 4N
USC00138688	WdmFinal	USC00138688.txt	1	41.2824	-91.7078	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WASHINGTON
USC00138806	WdmFinal	USC00138806.txt	1	42.4685	-93.7974	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WEBSTER CITY
USC00139164	WdmFinal	USC00139164.txt	1	41.745	-95.7091	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WOODBINE
USC00140326	WdmFinal	USC00140326.txt	1	37.8894	-98.1785	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ARLINGTON
USC00140441	WdmFinal	USC00140441.txt	1	39.698	-101.0039	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ATWOOD 8SSE
USC00140637	WdmFinal	USC00140637.txt	1	37.6557	-96.5352	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BEAUMONT
USC00140957	WdmFinal	USC00140957.txt	1	39.0636	-94.896	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BONNER SPRINGS
USC00141233	WdmFinal	USC00141233.txt	1	37.0403	-97.6101	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CALDWELL
USC00141351	WdmFinal	USC00141351.txt	1	38.0212	-96.6036	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CASSODAY 2SE
USC00141404	WdmFinal	USC00141404.txt	1	38.1937	-95.0724	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CENTERVILLE 4SW
USC00141612	WdmFinal	USC00141612.txt	1	38.9407	-95.3396	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CLINTON LAKE
USC00141699	WdmFinal	USC00141699.txt	1	39.3925	-101.0689	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COLBY 1SW
USC00141730	WdmFinal	USC00141730.txt	1	38.8971	-100.1135	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COLLYER 10 S
USC00141740	WdmFinal	USC00141740.txt	1	37.25	-94.8667	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COLUMBUS 6 NNW
USC00142432	WdmFinal	USC00142432.txt	1	37.0833	-101.85	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ELKHART 6 NNE
USC00142560	WdmFinal	USC00142560.txt	1	37.0459	-99.9964	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ENGLEWOOD 1 NW
USC00142582	WdmFinal	USC00142582.txt	1	37.5668	-95.2458	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ERIE
USC00142686	WdmFinal	USC00142686.txt	1	37.6475	-96.078	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FALL RIVER LAKE
USC00142938	WdmFinal	USC00142938.txt	1	38.6366	-98.8722	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GALATIA 4E
USC00142980	WdmFinal	USC00142980.txt	1	37.993	-100.8121	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GARDEN CITY EXP STA
USC00143248	WdmFinal	USC00143248.txt	1	37.3594	-96.4496	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRENOLA 1 N
USC00143527	WdmFinal	USC00143527.txt	1	38.8586	-99.3358	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HAYS 1 S
USC00143554	WdmFinal	USC00143554.txt	1	38.6002	-100.6196	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HEALY
USC00143665	WdmFinal	USC00143665.txt	1	39.3618	-99.8279	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HILL CITY 1E
USC00143686	WdmFinal	USC00143686.txt	1	38.6645	-94.8901	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HILLSDALE LAKE
USC00143954	WdmFinal	USC00143954.txt	1	37.2363	-95.7002	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	INDEPENDENCE
USC00143984	WdmFinal	USC00143984.txt	1	37.9233	-95.4241	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	IOLA 1 W
USC00143997	WdmFinal	USC00143997.txt	1	39.6611	-98.3483	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	IONIA
USC00144178	WdmFinal	USC00144178.txt	1	38.6078	-97.9596	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KANOPOLIS LAKE
USC00144341	WdmFinal	USC00144341.txt	1	37.0174	-98.4899	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KIOWA
USC00145039	WdmFinal	USC00145039.txt	1	38.3779	-97.0754	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MARION RESERVOIR
USC00145210	WdmFinal	USC00145210.txt	1	38.5039	-95.7037	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MELVERN LAKE
USC00145306	WdmFinal	USC00145306.txt	1	39.0745	-96.8982	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MILFORD LAKE
USC00145536	WdmFinal	USC00145536.txt	1	37.1873	-95.4508	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MOUND VALLEY 3 WSW
USC00145787	WdmFinal	USC00145787.txt	1	39.8135	-100.2417	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NORCATUR 3 WSW
USC00145852	WdmFinal	USC00145852.txt	1	39.8114	-99.9386	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NORTON DAM
USC00145888	WdmFinal	USC00145888.txt	1	39.113	-100.9447	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OAKLEY 4W
USC00146333	WdmFinal	USC00146333.txt	1	39.1174	-95.4101	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PERRY LAKE
USC00146374	WdmFinal	USC00146374.txt	1	39.7667	-99.3167	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PHILLIPSBURG
USC00146498	WdmFinal	USC00146498.txt	1	38.6449	-95.566	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	POMONA LAKE
USC00147756	WdmFinal	USC00147756.txt	1	38.7814	-94.6689	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STILWELL 1N
USC00147922	WdmFinal	USC00147922.txt	1	37.4415	-100.9793	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SUBLETTE 7WSW
USC00148235	WdmFinal	USC00148235.txt	1	38.4661	-101.773	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TRIBUNE 1W
USC00148250	WdmFinal	USC00148250.txt	1	39.8283	-95.088	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TROY 3N
USC00148293	WdmFinal	USC00148293.txt	1	37.8488	-94.9765	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	UNIONTOWN
USC00148535	WdmFinal	USC00148535.txt	1	38.9167	-101.5833	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WALLACE
USC00148946	WdmFinal	USC00148946.txt	1	38.9667	-98.489	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WILSON LAKE
USC00150381	WdmFinal	USC00150381.txt	1	36.8825	-83.8819	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BARBOURVILLE
USC00150450	WdmFinal	USC00150450.txt	1	36.8582	-83.3302	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BAXTER
USC00150611	WdmFinal	USC00150611.txt	1	36.858	-88.3363	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BENTON
USC00151227	WdmFinal	USC00151227.txt	1	37.5319	-87.2669	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CALHOUN LOCK 2
USC00151631	WdmFinal	USC00151631.txt	1	36.6833	-89.0	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CLINTON
USC00152775	WdmFinal	USC00152775.txt	1	38.6873	-84.3585	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FALMOUTH
USC00152979	WdmFinal	USC00152979.txt	1	37.6371	-86.7206	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FORDSVILLE
USC00153798	WdmFinal	USC00153798.txt	1	36.6702	-87.5588	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HERNDON 5S
USC00153929	WdmFinal	USC00153929.txt	1	37.5316	-85.735	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HODGENVILLE LINCOLN P
USC00154948	WdmFinal	USC00154948.txt	1	38.125	-82.6934	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LOUISA 5W
USC00154955	WdmFinal	USC00154955.txt	1	38.2778	-85.7917	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LOUISVILLE MCALPINE
USC00155067	WdmFinal	USC00155067.txt	1	37.3475	-87.5238	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MADISONVILLE
USC00155243	WdmFinal	USC00155243.txt	1	38.6869	-83.7872	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MAYSVILLE WASTEWATER TREATMENT PLANT
USC00156012	WdmFinal	USC00156012.txt	1	38.3423	-83.1038	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OLIVE HILL 5NE
USC00156170	WdmFinal	USC00156170.txt	1	38.2052	-84.2382	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	PARIS
USC00157215	WdmFinal	USC00157215.txt	1	36.7462	-86.2259	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SCOTTSVILLE
USC00157473	WdmFinal	USC00157473.txt	1	38.3409	-85.2799	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SMITHFIELD 4 S
USC00157622	WdmFinal	USC00157622.txt	1	37.837	-82.8622	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STAFFORDSVILLE 2 NW
USC00157677	WdmFinal	USC00157677.txt	1	36.6736	-84.4791	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STEARNS 2S
USC00157948	WdmFinal	USC00157948.txt	1	38.0144	-85.3713	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TAYLORSVILLE 2SW
USC00158070	WdmFinal	USC00158070.txt	1	36.8136	-85.708	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TOMPKINSVILLE 9NW
USC00158719	WdmFinal	USC00158719.txt	1	37.8012	-85.1127	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WILLISBURG
USC00158824	WdmFinal	USC00158824.txt	1	37.1852	-86.6335	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WOODBURY
USC00161287	WdmFinal	USC00161287.txt	1	30.9594	-92.1786	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BUNKIE
USC00161411	WdmFinal	USC00161411.txt	1	32.5133	-92.3487	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CALHOUN RESEARCH STA
USC00161899	WdmFinal	USC00161899.txt	1	30.8177	-90.9733	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CLINTON 5 SE
USC00162534	WdmFinal	USC00162534.txt	1	30.0719	-91.0278	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DONALDSONVILLE 4 SW
USC00164030	WdmFinal	USC00164030.txt	1	30.503	-90.3772	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HAMMOND 5 E
USC00164696	WdmFinal	USC00164696.txt	1	31.6782	-92.1288	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JENA
USC00164700	WdmFinal	USC00164700.txt	1	30.2002	-92.6641	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JENNINGS
USC00164739	WdmFinal	USC00164739.txt	1	31.4825	-91.8627	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JONESVILLE LOCKS
USC00165021	WdmFinal	USC00165021.txt	1	30.2191	-92.065	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAFAYETTE
USC00165287	WdmFinal	USC00165287.txt	1	31.0516	-93.2788	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LEESVILLE 6 SSW
USC00165620	WdmFinal	USC00165620.txt	1	30.3644	-91.1672	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LSU BEN-HUR FARM
USC00165874	WdmFinal	USC00165874.txt	1	32.0712	-93.7588	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MANSFIELD 4 NW
USC00166244	WdmFinal	USC00166244.txt	1	32.6052	-93.2947	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MINDEN
USC00166314	WdmFinal	USC00166314.txt	1	32.4935	-92.0319	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MONROE DELTA CC
USC00166394	WdmFinal	USC00166394.txt	1	29.6833	-91.1761	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MORGAN CITY
USC00166582	WdmFinal	USC00166582.txt	1	31.7722	-93.0955	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NATCHITOCHES
USC00166584	WdmFinal	USC00166584.txt	1	31.8142	-93.0856	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NATCHITOCHES #2
USW00012930	WdmFinal	USW00012930.txt	1	29.9166	-90.1302	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NEW ORLEANS AUDUBON
USC00167738	WdmFinal	USC00167738.txt	1	32.4219	-93.638	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	RED RIVER RESEARCH  STATION
USC00168163	WdmFinal	USC00168163.txt	1	31.9497	-91.2336	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ST JOSEPH 3 N
USW00013957	WdmFinal	USW00013957.txt	1	32.4472	-93.8244	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHREVEPORT REGIONAL AP
USC00168444	WdmFinal	USC00168444.txt	1	32.3919	-93.7802	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SHREVEPORT SOUTHERN HILLS
USC00168539	WdmFinal	USC00168539.txt	1	30.25	-89.7667	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SLIDELL WSFO
USC00168785	WdmFinal	USC00168785.txt	1	32.7025	-92.0813	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STERLINGTON
USC00169357	WdmFinal	USC00169357.txt	1	31.5652	-91.4332	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	VIDALIA NO 2
USC00169803	WdmFinal	USC00169803.txt	1	31.9622	-92.6561	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WINNFIELD 3 N
USC00169806	WdmFinal	USC00169806.txt	1	32.0997	-91.7022	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	WINNSBORO 5 SSE
USC00170100	WdmFinal	USC00170100.txt	1	44.3738	-68.2591	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ACADIA NATIONAL PARK
USC00170200	WdmFinal	USC00170200.txt	1	47.0886	-69.025	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALLAGASH
USC00170273	WdmFinal	USC00170273.txt	1	44.3007	-69.7792	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	AUGUSTA
USC00171472	WdmFinal	USC00171472.txt	1	46.6109	-69.5231	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CLAYTON LAKE
USC00172878	WdmFinal	USC00172878.txt	1	47.2386	-68.612	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FORT KENT
USC00173250	WdmFinal	USC00173250.txt	1	46.1412	-68.7906	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAND LAKE MATAGAMON
USC00173261	WdmFinal	USC00173261.txt	1	45.1776	-67.7742	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAND LAKE STREAM
USC00173944	WdmFinal	USC00173944.txt	1	46.2061	-67.8418	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HOULTON 5N
USC00174086	WdmFinal	USC00174086.txt	1	45.626	-70.246	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JACKMAN
USC00175347	WdmFinal	USC00175347.txt	1	45.2563	-69.0101	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MILO
USC00176435	WdmFinal	USC00176435.txt	1	44.8785	-68.6688	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ORONO 2
USC00177255	WdmFinal	USC00177255.txt	1	44.103	-69.1157	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ROCKLAND
USC00177827	WdmFinal	USC00177827.txt	1	44.7638	-69.7194	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SKOWHEGAN
USW00013701	WdmFinal	USW00013701.txt	1	39.4716	-76.1697	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ABERDEEN PHILLIPS FLD
USC00180700	WdmFinal	USC00180700.txt	1	39.0302	-76.9315	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BELTSVILLE
USC00185934	WdmFinal	USC00185934.txt	1	39.7194	-76.8027	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MILLERS 4 NE
USC00188065	WdmFinal	USC00188065.txt	1	39.5099	-79.1401	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	SAVAGE RIVER DAM
USC00200089	WdmFinal	USC00200089.txt	1	46.6448	-88.4812	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALBERTA FORD FOR CENTER
USC00200230	WdmFinal	USC00200230.txt	1	42.2981	-83.6639	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ANN ARBOR U OF MICH
USC00200662	WdmFinal	USC00200662.txt	1	44.9758	-85.198	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BELLAIRE
USC00200766	WdmFinal	USC00200766.txt	1	46.8864	-87.8639	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BIG BAY 8 NW
USC00201088	WdmFinal	USC00201088.txt	1	46.5345	-89.1839	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BRUCE CROSSING
USC00201361	WdmFinal	USC00201361.txt	1	43.5861	-83.1805	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CASS CITY 1 SSW
USC00201486	WdmFinal	USC00201486.txt	1	46.3414	-86.9242	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CHATHAM EXPERIMENT FARM 2
USC00201680	WdmFinal	USC00201680.txt	1	41.9397	-85.0183	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COLDWTR WASTEWTR PLT
USC00201780	WdmFinal	USC00201780.txt	1	47.4679	-87.8671	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	COPPER HARBOR FORT WILKINS
USC00202094	WdmFinal	USC00202094.txt	1	45.9983	-83.9013	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DETOUR VILLAGE
USW00014824	WdmFinal	USW00014824.txt	1	45.7438	-87.0406	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ESCANABA
USW00014828	WdmFinal	USW00014828.txt	1	43.9758	-84.4908	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GLADWIN
USC00203188	WdmFinal	USC00203188.txt	1	44.5358	-83.7022	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GLENNIE 2SE
USC00203295	WdmFinal	USC00203295.txt	1	43.0608	-86.2047	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAND HAVEN WASTEWATER PLANT
USC00203391	WdmFinal	USC00203391.txt	1	44.6546	-84.6998	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAYLING
USC00203516	WdmFinal	USC00203516.txt	1	46.2863	-87.4511	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GWINN 1W
USC00203585	WdmFinal	USC00203585.txt	1	43.8322	-82.6427	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HARBOR BEACH 1 SSE
USC00203947	WdmFinal	USC00203947.txt	1	42.6333	-83.9167	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	HOWELL SEWAGE PLANT
USC00204090	WdmFinal	USC00204090.txt	1	45.7858	-88.0841	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	IRON MTN-KINGSFORD WWTP
USC00204104	WdmFinal	USC00204104.txt	1	46.4656	-90.1892	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	IRONWOOD
USC00204155	WdmFinal	USC00204155.txt	1	42.2884	-84.4236	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	JACKSON 3N
USC00204320	WdmFinal	USC00204320.txt	1	43.1994	-85.7717	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KENT CITY 2 SW
USC00204328	WdmFinal	USC00204328.txt	1	46.4863	-88.8916	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	KENTON
USC00204502	WdmFinal	USC00204502.txt	1	44.3088	-85.205	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	LAKE CITY EXP FARM
USC00205073	WdmFinal	USC00205073.txt	1	45.9512	-86.2513	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MANISTIQUE WWTP
USW00094850	WdmFinal	USW00094850.txt	1	46.5313	-87.5491	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MARQUETTE WFO
USC00205567	WdmFinal	USC00205567.txt	1	43.4614	-86.4175	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	MONTAGUE 4 NW
USC00205816	WdmFinal	USC00205816.txt	1	46.3287	-85.5033	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	NEWBERRY CORRECTIONAL FACILITY
USC00206215	WdmFinal	USC00206215.txt	1	46.8559	-89.3124	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ONTONAGON
USC00206300	WdmFinal	USC00206300.txt	1	43.0161	-84.18	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	OWOSSO WWTP
USC00207812	WdmFinal	USC00207812.txt	1	46.0555	-88.6275	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STAMBAUGH 2SSE
USC00207828	WdmFinal	USC00207828.txt	1	43.2908	-85.0922	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	STANTON
USC00208246	WdmFinal	USC00208246.txt	1	44.7686	-85.5763	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TRAVERSE CITY
USC00208293	WdmFinal	USC00208293.txt	1	46.1796	-85.0311	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	TROUT LAKE 1SW
USC00208417	WdmFinal	USC00208417.txt	1	45.1702	-84.4397	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	VANDERBILT 11ENE
USC00208443	WdmFinal	USC00208443.txt	1	43.3656	-83.5828	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	VASSAR
USC00209218	WdmFinal	USC00209218.txt	1	42.2469	-83.6256	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	YPSILANTI  E  MICH  U
USC00210075	WdmFinal	USC00210075.txt	1	43.6064	-93.3019	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALBERT LEA 3SE
USC00210116	WdmFinal	USC00210116.txt	1	45.8966	-95.3657	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	ALEXANDRIA WATER TREATMENT PLANT
USC00210157	WdmFinal	USC00210157.txt	1	43.8835	-94.1665	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	AMBOY
USC00210746	WdmFinal	USC00210746.txt	1	48.1969	-93.7994	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BIG FALLS
USC00211107	WdmFinal	USC00211107.txt	1	45.1969	-93.8399	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	BUFFALO 2NE
USC00211227	WdmFinal	USC00211227.txt	1	45.5565	-93.2348	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CAMBRIDGE
USC00211250	WdmFinal	USC00211250.txt	1	48.61	-95.1816	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CAMP NORRIS DNR
USC00211263	WdmFinal	USC00211263.txt	1	44.7184	-96.2696	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	CANBY
USC00212166	WdmFinal	USC00212166.txt	1	44.0317	-92.8691	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	DODGE CENTER
USC00212645	WdmFinal	USC00212645.txt	1	47.4581	-92.5303	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	EVELETH WASTE WATER PLANT
USC00212842	WdmFinal	USC00212842.txt	1	46.9728	-92.87	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FLOODWOOD 3 NE
USC00212916	WdmFinal	USC00212916.txt	1	47.5639	-95.7246	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FOSSTON 1 E
USC00212964	WdmFinal	USC00212964.txt	1	46.7336	-95.7066	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	FRAZEE
USC00213202	WdmFinal	USC00213202.txt	1	44.9907	-93.3989	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GOLDEN VALLEY
USC00213296	WdmFinal	USC00213296.txt	1	47.9711	-89.6908	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRAND PORTAGE
USC00213311	WdmFinal	USC00213311.txt	1	44.8135	-95.5517	OBSERVED	PMET	1990/01/01	2020/12/31	30.0	GRANITE FALLS
