StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	StaNam
USC00134101	WdmFinal	USC00134101.dat	1	41.6093	-91.5051	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.56	IOWA CITY
USC00134142	WdmFinal	USC00134142.dat	1	42.5188	-93.2536	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.9	IOWA FALLS
USC00134174	WdmFinal	USC00134174.dat	1	41.775	-95.1525	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.5	IRWIN 3 ESE
USC00134381	WdmFinal	USC00134381.dat	1	40.3968	-91.3749	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.02	KEOKUK LOCK DAM 19
USC00134502	WdmFinal	USC00134502.dat	1	41.3247	-93.1008	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.41	KNOXVILLE
USC00134585	WdmFinal	USC00134585.dat	1	40.6233	-93.9343	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	40.93	LAMONI
USC00134746	WdmFinal	USC00134746.dat	1	40.8747	-94.5717	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.97	LENOX
USC00134963	WdmFinal	USC00134963.dat	1	41.8604	-90.9222	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.17	LOWDEN
USC00135198	WdmFinal	USC00135198.dat	1	42.0647	-92.9244	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.18	MARSHALLTOWN
USC00135315	WdmFinal	USC00135315.dat	1	43.024	-91.1746	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.49	MCGREGOR
USC00135584	WdmFinal	USC00135584.dat	1	41.55	-95.9333	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	32.16	MISSOURI VALLEY 2 WSW
USC00135769	WdmFinal	USC00135769.dat	1	40.7052	-94.2427	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.58	MOUNT AYR
USC00135796	WdmFinal	USC00135796.dat	1	40.9486	-91.5647	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.5	MOUNT PLEASANT 1 SSW
USC00135823	WdmFinal	USC00135823.dat	1	42.4916	-96.0688	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	29.32	MOVILLE
USC00136076	WdmFinal	USC00136076.dat	1	41.517	-92.0597	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.03	NORTH ENGLISH
USC00136190	WdmFinal	USC00136190.dat	1	43.4144	-95.5313	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	29.0	OCHEYEDAN
USC00136975	WdmFinal	USC00136975.dat	1	42.8169	-95.9711	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.83	REMSEN
USC00137058	WdmFinal	USC00137058.dat	1	43.2957	-94.5108	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	33.97	RINGSTED
USC00137326	WdmFinal	USC00137326.dat	1	43.3817	-92.9232	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.07	ST ANSGAR
USC00137340	WdmFinal	USC00137340.dat	1	41.2875	-93.8078	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.98	ST CHARLES
USC00137572	WdmFinal	USC00137572.dat	1	42.9216	-93.2827	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.92	SHEFFIELD 3 NW
USC00137582	WdmFinal	USC00137582.dat	1	41.5114	-95.4406	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.22	SHELBY
USC00137602	WdmFinal	USC00137602.dat	1	42.7042	-92.5906	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.67	SHELL ROCK 1 SW
USC00137613	WdmFinal	USC00137613.dat	1	40.7719	-95.3568	OBSERVED	PREC	'2004/01/01'	'2020/12/31'	17.0	24.84	SHENANDOAH
USC00137664	WdmFinal	USC00137664.dat	1	43.4047	-95.7483	OBSERVED	PREC	'1991/01/01'	'2020/12/31'	30.0	29.71	SIBLEY
USC00137700	WdmFinal	USC00137700.dat	1	43.0558	-96.1525	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	29.97	SIOUX CENTER 2 SE
USC00137774	WdmFinal	USC00137774.dat	1	41.9811	-95.7769	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	32.86	SOLDIER
USC00137844	WdmFinal	USC00137844.dat	1	43.1652	-95.1466	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	29.97	SPENCER 1 N
USC00138009	WdmFinal	USC00138009.dat	1	42.6853	-91.533	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.24	STRAWBERRY POINT
USC00138315	WdmFinal	USC00138315.dat	1	42.1865	-92.4722	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.63	TRAER
USC00138646	WdmFinal	USC00138646.dat	1	41.0458	-95.0869	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.13	STANTON 4N
USC00138688	WdmFinal	USC00138688.dat	1	41.2824	-91.7078	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.28	WASHINGTON
USC00138806	WdmFinal	USC00138806.dat	1	42.4685	-93.7974	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.2	WEBSTER CITY
USC00139164	WdmFinal	USC00139164.dat	1	41.745	-95.7091	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	33.71	WOODBINE
USC00140326	WdmFinal	USC00140326.dat	1	37.8894	-98.1785	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.06	ARLINGTON
USC00140441	WdmFinal	USC00140441.dat	1	39.698	-101.0039	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	23.12	ATWOOD 8SSE
USC00140637	WdmFinal	USC00140637.dat	1	37.6557	-96.5352	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.03	BEAUMONT
USC00140957	WdmFinal	USC00140957.dat	1	39.0636	-94.896	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.43	BONNER SPRINGS
USC00141233	WdmFinal	USC00141233.dat	1	37.0403	-97.6101	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	33.66	CALDWELL
USC00141351	WdmFinal	USC00141351.dat	1	38.0212	-96.6036	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.54	CASSODAY 2SE
USC00141404	WdmFinal	USC00141404.dat	1	38.1937	-95.0724	OBSERVED	PREC	'1995/01/01'	'2020/12/31'	26.0	40.33	CENTERVILLE 4SW
USC00141612	WdmFinal	USC00141612.dat	1	38.9407	-95.3396	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.21	CLINTON LAKE
USC00141699	WdmFinal	USC00141699.dat	1	39.3925	-101.0689	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.07	COLBY 1SW
USC00141730	WdmFinal	USC00141730.dat	1	38.8971	-100.1135	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	28.44	COLLYER 10 S
USC00141740	WdmFinal	USC00141740.dat	1	37.25	-94.8667	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	43.95	COLUMBUS 6 NNW
USC00142432	WdmFinal	USC00142432.dat	1	37.0833	-101.85	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.05	ELKHART 6 NNE
USC00142560	WdmFinal	USC00142560.dat	1	37.0459	-99.9964	OBSERVED	PREC	'1990/01/01'	'2007/12/31'	18.0	22.09	ENGLEWOOD 1 NW
USC00142582	WdmFinal	USC00142582.dat	1	37.5668	-95.2458	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	44.03	ERIE
USC00142686	WdmFinal	USC00142686.dat	1	37.6475	-96.078	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.79	FALL RIVER LAKE
USC00142938	WdmFinal	USC00142938.dat	1	38.6366	-98.8722	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	26.61	GALATIA 4E
USC00142980	WdmFinal	USC00142980.dat	1	37.993	-100.8121	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	25.73	GARDEN CITY EXP STA
USC00143248	WdmFinal	USC00143248.dat	1	37.3594	-96.4496	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.04	GRENOLA 1 N
USC00143527	WdmFinal	USC00143527.dat	1	38.8586	-99.3358	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	25.39	HAYS 1 S
USC00143554	WdmFinal	USC00143554.dat	1	38.6002	-100.6196	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.2	HEALY
USC00143665	WdmFinal	USC00143665.dat	1	39.3618	-99.8279	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.75	HILL CITY 1E
USC00143686	WdmFinal	USC00143686.dat	1	38.6645	-94.8901	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	42.44	HILLSDALE LAKE
USC00143954	WdmFinal	USC00143954.dat	1	37.2363	-95.7002	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	46.12	INDEPENDENCE
USC00143984	WdmFinal	USC00143984.dat	1	37.9233	-95.4241	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.25	IOLA 1 W
USC00143997	WdmFinal	USC00143997.dat	1	39.6611	-98.3483	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	26.62	IONIA
USC00144178	WdmFinal	USC00144178.dat	1	38.6078	-97.9596	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	28.88	KANOPOLIS LAKE
USC00144341	WdmFinal	USC00144341.dat	1	37.0174	-98.4899	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	33.4	KIOWA
USC00145039	WdmFinal	USC00145039.dat	1	38.3779	-97.0754	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.45	MARION RESERVOIR
USC00145210	WdmFinal	USC00145210.dat	1	38.5039	-95.7037	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.09	MELVERN LAKE
USC00145306	WdmFinal	USC00145306.dat	1	39.0745	-96.8982	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.33	MILFORD LAKE
USC00145536	WdmFinal	USC00145536.dat	1	37.1873	-95.4508	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	46.02	MOUND VALLEY 3 WSW
USC00145787	WdmFinal	USC00145787.dat	1	39.8135	-100.2417	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.87	NORCATUR 3 WSW
USC00145852	WdmFinal	USC00145852.dat	1	39.8114	-99.9386	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	23.24	NORTON DAM
USC00145888	WdmFinal	USC00145888.dat	1	39.113	-100.9447	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.1	OAKLEY 4W
USC00146333	WdmFinal	USC00146333.dat	1	39.1174	-95.4101	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.77	PERRY LAKE
USC00146374	WdmFinal	USC00146374.dat	1	39.7667	-99.3167	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	24.31	PHILLIPSBURG
USC00146498	WdmFinal	USC00146498.dat	1	38.6449	-95.566	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	37.87	POMONA LAKE
USC00147756	WdmFinal	USC00147756.dat	1	38.7814	-94.6689	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	41.04	STILWELL 1N
USC00147922	WdmFinal	USC00147922.dat	1	37.4415	-100.9793	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	20.73	SUBLETTE 7WSW
USC00148235	WdmFinal	USC00148235.dat	1	38.4661	-101.773	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	16.85	TRIBUNE 1W
USC00148250	WdmFinal	USC00148250.dat	1	39.8283	-95.088	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.22	TROY 3N
USC00148293	WdmFinal	USC00148293.dat	1	37.8488	-94.9765	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	40.55	UNIONTOWN
USC00148535	WdmFinal	USC00148535.dat	1	38.9167	-101.5833	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	19.61	WALLACE
USC00148847	WdmFinal	USC00148847.dat	1	37.6552	-97.443	OBSERVED	PREC	'2011/01/01'	'2020/12/31'	10.0	34.98	WICHITA WX
USC00148946	WdmFinal	USC00148946.dat	1	38.9667	-98.489	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	27.2	WILSON LAKE
USC00150381	WdmFinal	USC00150381.dat	1	36.8825	-83.8819	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	49.41	BARBOURVILLE
USC00150450	WdmFinal	USC00150450.dat	1	36.8582	-83.3302	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	50.36	BAXTER
USC00150611	WdmFinal	USC00150611.dat	1	36.858	-88.3363	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	50.86	BENTON
USC00151227	WdmFinal	USC00151227.dat	1	37.5319	-87.2669	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	47.5	CALHOUN LOCK 2
USC00151631	WdmFinal	USC00151631.dat	1	36.6833	-89.0	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	47.68	CLINTON
USC00152775	WdmFinal	USC00152775.dat	1	38.6873	-84.3585	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	45.73	FALMOUTH
USC00152979	WdmFinal	USC00152979.dat	1	37.6371	-86.7206	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	49.19	FORDSVILLE
USC00153798	WdmFinal	USC00153798.dat	1	36.6702	-87.5588	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	52.9	HERNDON 5S
USC00153929	WdmFinal	USC00153929.dat	1	37.5316	-85.735	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	47.44	HODGENVILLE LINCOLN P
USC00154948	WdmFinal	USC00154948.dat	1	38.125	-82.6934	OBSERVED	PREC	'1999/01/01'	'2020/12/31'	22.0	42.38	LOUISA 5W
USC00154955	WdmFinal	USC00154955.dat	1	38.2778	-85.7917	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	47.74	LOUISVILLE MCALPINE
USC00155067	WdmFinal	USC00155067.dat	1	37.3475	-87.5238	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	51.6	MADISONVILLE
USC00155243	WdmFinal	USC00155243.dat	1	38.6869	-83.7872	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	46.58	MAYSVILLE WASTEWATER TREATMENT PLANT
USC00156012	WdmFinal	USC00156012.dat	1	38.3423	-83.1038	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	42.13	OLIVE HILL 5NE
USC00156170	WdmFinal	USC00156170.dat	1	38.2052	-84.2382	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	47.81	PARIS
USC00157215	WdmFinal	USC00157215.dat	1	36.7462	-86.2259	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	54.44	SCOTTSVILLE
USC00157473	WdmFinal	USC00157473.dat	1	38.3409	-85.2799	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	49.96	SMITHFIELD 4 S
USC00157622	WdmFinal	USC00157622.dat	1	37.837	-82.8622	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	43.05	STAFFORDSVILLE 2 NW
USC00157677	WdmFinal	USC00157677.dat	1	36.6736	-84.4791	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	53.11	STEARNS 2S
USC00157948	WdmFinal	USC00157948.dat	1	38.0144	-85.3713	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	48.13	TAYLORSVILLE 2SW
USC00158070	WdmFinal	USC00158070.dat	1	36.8136	-85.708	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	52.16	TOMPKINSVILLE 9NW
USC00158719	WdmFinal	USC00158719.dat	1	37.8012	-85.1127	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	47.9	WILLISBURG
USC00158824	WdmFinal	USC00158824.dat	1	37.1852	-86.6335	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	49.09	WOODBURY
USC00161287	WdmFinal	USC00161287.dat	1	30.9594	-92.1786	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	55.26	BUNKIE
USC00161411	WdmFinal	USC00161411.dat	1	32.5372	-92.3598	OBSERVED	PREC	'1990/01/01'	'2015/12/31'	26.0	57.91	CALHOUN RESEARCH STA
USC00161899	WdmFinal	USC00161899.dat	1	30.8177	-90.9733	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	61.72	CLINTON 5 SE
USC00162534	WdmFinal	USC00162534.dat	1	30.0719	-91.0278	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	62.3	DONALDSONVILLE 4 SW
USC00164030	WdmFinal	USC00164030.dat	1	30.503	-90.3772	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	61.67	HAMMOND 5 E
USC00164696	WdmFinal	USC00164696.dat	1	31.6782	-92.1288	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	63.43	JENA
USC00164700	WdmFinal	USC00164700.dat	1	30.2002	-92.6641	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	60.37	JENNINGS
USC00164739	WdmFinal	USC00164739.dat	1	31.4825	-91.8627	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	56.78	JONESVILLE LOCKS
USC00165021	WdmFinal	USC00165021.dat	1	30.2191	-92.065	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	61.23	LAFAYETTE
USC00165287	WdmFinal	USC00165287.dat	1	31.0516	-93.2788	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	63.69	LEESVILLE 6 SSW
USC00165620	WdmFinal	USC00165620.dat	1	30.3644	-91.1672	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	57.57	LSU BEN-HUR FARM
USC00165874	WdmFinal	USC00165874.dat	1	32.0712	-93.7588	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	54.29	MANSFIELD 4 NW
USC00166244	WdmFinal	USC00166244.dat	1	32.6052	-93.2947	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	58.37	MINDEN
USC00166314	WdmFinal	USC00166314.dat	1	32.4935	-92.0319	OBSERVED	PREC	'1990/01/01'	'2008/12/31'	19.0	57.11	MONROE DELTA CC
USC00166394	WdmFinal	USC00166394.dat	1	29.6833	-91.1761	OBSERVED	PREC	'1990/01/01'	'2009/12/31'	20.0	59.06	MORGAN CITY
USC00166582	WdmFinal	USC00166582.dat	1	31.7722	-93.0955	OBSERVED	PREC	'1990/01/01'	'2007/12/31'	18.0	54.22	NATCHITOCHES
USC00166584	WdmFinal	USC00166584.dat	1	31.8142	-93.0856	OBSERVED	PREC	'2009/01/01'	'2020/12/31'	12.0	61.45	NATCHITOCHES #2
USW00012930	WdmFinal	USW00012930.dat	1	29.9166	-90.1302	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	67.37	NEW ORLEANS AUDUBON
USC00167738	WdmFinal	USC00167738.dat	1	32.4219	-93.638	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	60.96	RED RIVER RESEARCH  STATION
USC00168163	WdmFinal	USC00168163.dat	1	31.9497	-91.2336	OBSERVED	PREC	'1990/01/01'	'2012/12/31'	23.0	55.67	ST JOSEPH 3 N
USW00013957	WdmFinal	USW00013957.dat	1	32.4472	-93.8244	OBSERVED	PREC	'1990/01/01'	'2013/12/31'	24.0	51.04	SHREVEPORT REGIONAL AP
USC00168444	WdmFinal	USC00168444.dat	1	32.3795	-93.8019	OBSERVED	PREC	'2006/01/01'	'2020/12/31'	15.0	56.46	SHREVEPORT SOUTHERN HILLS
USC00168539	WdmFinal	USC00168539.dat	1	30.25	-89.7667	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	59.96	SLIDELL WSFO
USC00168785	WdmFinal	USC00168785.dat	1	32.7025	-92.0813	OBSERVED	PREC	'1990/01/01'	'2008/12/31'	19.0	60.46	STERLINGTON
USC00169357	WdmFinal	USC00169357.dat	1	31.5652	-91.4332	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	55.28	VIDALIA NO 2
USC00169803	WdmFinal	USC00169803.dat	1	31.9622	-92.6561	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	62.54	WINNFIELD 3 N
USC00169806	WdmFinal	USC00169806.dat	1	32.0997	-91.7022	OBSERVED	PREC	'1990/01/01'	'2019/12/31'	30.0	57.43	WINNSBORO 5 SSE
USC00170100	WdmFinal	USC00170100.dat	1	44.3738	-68.2591	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	56.75	ACADIA NATIONAL PARK
USC00170200	WdmFinal	USC00170200.dat	1	47.0886	-69.025	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	37.67	ALLAGASH
USC00170273	WdmFinal	USC00170273.dat	1	44.3007	-69.7792	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	49.28	AUGUSTA
USC00171472	WdmFinal	USC00171472.dat	1	46.6109	-69.5231	OBSERVED	PREC	'1990/01/01'	'2010/12/31'	21.0	38.45	CLAYTON LAKE
USC00172878	WdmFinal	USC00172878.dat	1	47.2386	-68.612	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	41.2	FORT KENT
USC00173250	WdmFinal	USC00173250.dat	1	46.1412	-68.7906	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	45.38	GRAND LAKE MATAGAMON
USC00173261	WdmFinal	USC00173261.dat	1	45.1776	-67.7742	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	50.68	GRAND LAKE STREAM
USC00173944	WdmFinal	USC00173944.dat	1	46.2061	-67.8418	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	46.43	HOULTON 5N
USC00174086	WdmFinal	USC00174086.dat	1	45.626	-70.246	OBSERVED	PREC	'1990/01/01'	'2018/12/31'	29.0	45.26	JACKMAN
USC00175285	WdmFinal	USC00175285.dat	1	44.5389	-67.8801	OBSERVED	PREC	'2011/01/01'	'2020/12/31'	10.0	56.06	MILBRIDGE
USC00175347	WdmFinal	USC00175347.dat	1	45.2563	-69.0101	OBSERVED	PREC	'1990/01/01'	'2011/12/31'	22.0	46.09	MILO
USC00176435	WdmFinal	USC00176435.dat	1	44.8785	-68.6688	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	44.0	ORONO 2
USC00177255	WdmFinal	USC00177255.dat	1	44.103	-69.1157	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	49.62	ROCKLAND
USC00177827	WdmFinal	USC00177827.dat	1	44.7638	-69.7194	OBSERVED	PREC	'1990/01/01'	'2017/12/31'	28.0	44.02	SKOWHEGAN
USW00013701	WdmFinal	USW00013701.dat	1	39.4716	-76.1697	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	49.45	ABERDEEN PHILLIPS FLD
USC00180700	WdmFinal	USC00180700.dat	1	39.0302	-76.9315	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	45.19	BELTSVILLE
USC00185934	WdmFinal	USC00185934.dat	1	39.7194	-76.8027	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	48.13	MILLERS 4 NE
USC00188065	WdmFinal	USC00188065.dat	1	39.5099	-79.1401	OBSERVED	PREC	'1990/01/01'	'2016/12/31'	27.0	38.4	SAVAGE RIVER DAM
USC00200089	WdmFinal	USC00200089.dat	1	46.6448	-88.4812	OBSERVED	PREC	'1992/01/01'	'2020/12/31'	29.0	33.72	ALBERTA FORD FOR CENTER
USC00200230	WdmFinal	USC00200230.dat	1	42.2981	-83.6639	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.93	ANN ARBOR U OF MICH
USC00200662	WdmFinal	USC00200662.dat	1	44.9758	-85.198	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.52	BELLAIRE
USC00200766	WdmFinal	USC00200766.dat	1	46.8864	-87.8639	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.03	BIG BAY 8 NW
USC00201088	WdmFinal	USC00201088.dat	1	46.5345	-89.1839	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	30.85	BRUCE CROSSING
USC00201361	WdmFinal	USC00201361.dat	1	43.5861	-83.1805	OBSERVED	PREC	'1993/01/01'	'2020/12/31'	28.0	33.63	CASS CITY 1 SSW
USC00201486	WdmFinal	USC00201486.dat	1	46.3414	-86.9242	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.26	CHATHAM EXPERIMENT FARM 2
USC00201680	WdmFinal	USC00201680.dat	1	41.9397	-85.0183	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.86	COLDWTR WASTEWTR PLT
USC00201780	WdmFinal	USC00201780.dat	1	47.4679	-87.8671	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	32.15	COPPER HARBOR FORT WILKINS
USC00202094	WdmFinal	USC00202094.dat	1	45.9983	-83.9013	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	35.71	DETOUR VILLAGE
USW00014824	WdmFinal	USW00014824.dat	1	45.7438	-87.0406	OBSERVED	PREC	'1990/01/01'	'2014/12/31'	25.0	27.45	ESCANABA
USW00014828	WdmFinal	USW00014828.dat	1	43.9758	-84.4908	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	36.69	GLADWIN
USC00203188	WdmFinal	USC00203188.dat	1	44.5358	-83.7022	OBSERVED	PREC	'2000/01/01'	'2020/12/31'	21.0	33.4	GLENNIE 2SE
USC00203295	WdmFinal	USC00203295.dat	1	43.0618	-86.2044	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	38.02	GRAND HAVEN WASTEWATER PLANT
USC00203391	WdmFinal	USC00203391.dat	1	44.6546	-84.6998	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	39.85	GRAYLING
USC00203516	WdmFinal	USC00203516.dat	1	46.2863	-87.4511	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	31.41	GWINN 1W
USC00203585	WdmFinal	USC00203585.dat	1	43.8322	-82.6427	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	40.03	HARBOR BEACH 1 SSE
USC00203947	WdmFinal	USC00203947.dat	1	42.6333	-83.9167	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	33.59	HOWELL SEWAGE PLANT
USC00204090	WdmFinal	USC00204090.dat	1	45.7858	-88.0841	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	29.57	IRON MTN-KINGSFORD WWTP
USC00204104	WdmFinal	USC00204104.dat	1	46.4656	-90.1892	OBSERVED	PREC	'2008/01/01'	'2020/12/31'	13.0	39.7	IRONWOOD
USC00204155	WdmFinal	USC00204155.dat	1	42.2884	-84.4236	OBSERVED	PREC	'1990/01/01'	'2020/12/31'	31.0	34.76	JACKSON 3N
